"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","lexptot"
"1025",191083,0,1,19,55,1,4,5,69,51295,2635.027,390.7977,3125.824,1,0,0.5961982,1,0,12.1000003814697,9.60000038146973,19.2000007629395,12,3,70.1999969482422,8.04777307189558
"1026",191083,1,1,19,60,1,1,6,69,51295,2256.056,451.1211,3107.177,1,0,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.04179165967291
"1027",191133,0,1,19,56,1,0,5,91,52110,2285.512,317.6113,2703.124,0,1,0.5961982,1,0,12.1000003814697,9.60000038146973,19.2000007629395,12,3,70.1999969482422,7.90253329409957
"1028",191133,1,1,19,58,1,2,6,91,52110,1857.265,385.7085,2642.974,0,1,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,7.88003836733775
"1029",191143,0,1,19,50,1,0,10,40,31908,2233.404,311.1188,2644.523,0,1,0.5961982,1,0,12.1000003814697,9.60000038146973,19.2000007629395,12,3,70.1999969482422,7.88062405631509
"1030",191143,1,1,19,60,1,0,10,40,31908,2499.391,437.1362,3336.527,0,1,0.5961982,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.36298539256342
"1031",192023,0,2,19,63,1,6,3,25,60070,3862.857,2005.988,5968.844,0,1,0.5625001,1,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.94447607539197
"1032",192023,1,2,19,68,1,6,4,25,60070,4983.76,1683.245,7067.005,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,9.11333354085303
"1033",192024,0,2,19,37,1,0,5,60,34745,2955.631,459.6794,3515.311,0,0,1.1875,1,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.41516770768061
"1034",192024,1,2,19,40,1,0,4,12,14548.65,4598.728,769.7251,5768.453,0,0,1.1875,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.91033255431504
"1035",192043,0,2,19,57,1,2,7,44,72113,3273.513,788.9835,4162.496,1,0,0.5625001,1,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.58411038494526
"1036",192043,1,2,19,70,1,0,14,44,72113,4198.906,1284.245,5883.15,1,0,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.93001757425839
"1037",192053,0,2,19,24,1,0,5,1,1762,2706.265,653.2331,3459.499,0,1,0.5625001,1,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.39916807730629
"1038",192053,1,2,19,40,1,0,6,1,1762,2162.223,493.9775,3056.201,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.27525507046536
"1039",192083,0,2,19,38,1,4,7,6,33008,2562.365,496.0917,3158.456,0,1,0.5625001,1,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.30815513986238
"1040",192083,1,2,19,45,1,0,8,6,33008,2211.903,464.3728,3076.276,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.281800069057
"1041",192103,0,2,19,43,1,0,5,10,4972,3695.004,1689.375,5484.379,1,0,0.5625001,1,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.85984146786095
"1042",192103,1,2,19,48,1,0,7,10,4972,2150.301,471.7437,3022.044,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.26401954975127
"1043",192123,0,2,19,51,0,0,9,4,20085,2645.713,394.1743,3139.887,0,1,0.5625001,1,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.30226052308762
"1044",192123,1,2,19,58,0,0,8,4,20085,2114.63,295.2024,2809.832,0,1,0.5625001,1,0.15,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.19123580391241
"1045",193023,0,3,19,55,1,0,5,4,7385,2519.986,515.978,3135.964,0,1,0.6261539,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.30101073219241
"1046",193023,1,3,19,50,1,0,6,4,7385,2759.958,453.3765,3613.335,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.44266316193096
"1047",193025,0,3,19,28,1,12,6,137,78730,2801.684,1014.897,3916.581,0,0,3.373333,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.52322965046824
"1048",193025,1,3,19,48,0,12,4,1,1827.04,2803.492,1326.296,4529.788,0,0,3.526667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.66865115478416
"1049",193034,0,3,19,27,1,0,4,45,45090,2868.903,791.1183,3760.021,0,0,0.6233333,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.48244574207613
"1050",193034,1,3,19,33,1,0,6,2,8938.963,1728.921,327.0627,2455.984,0,0,0.6516667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.05668986049346
"1051",193054,0,3,19,53,1,0,3,3,3410,2677.485,507.5574,3285.043,0,0,0.6233333,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.34743938433022
"1052",193054,1,3,19,58,1,2,3,3,3028.15,3036.044,496.2334,3932.278,0,0,0.6516667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.52722845389008
"1053",193063,0,3,19,56,1,0,11,68,68445,2304.89,2368.527,4773.417,0,1,0.6261539,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.72102715121988
"1054",193063,1,3,19,52,0,0,5,68,68445,2763.567,734.8762,3898.444,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.51858925785195
"1055",193064,0,3,19,33,1,0,4,6,7357,2577.837,427.9581,3105.795,0,0,0.6233333,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.29134692717121
"1056",193064,1,3,19,35,1,0,5,36,20598.19,2559.48,515.0901,3474.57,0,0,0.6516667,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.40351377332462
"1057",193113,0,3,19,45,1,2,7,60,39870,2428.676,497.2195,3025.895,0,1,0.6261539,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.26529262061037
"1058",193113,1,3,19,52,1,1,5,60,39870,2792.259,454.73,3646.989,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.4519313358388
"1059",193123,0,3,19,45,1,0,5,59,48865,2797.062,791.1055,3688.168,0,1,0.6261539,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.46315623735669
"1060",193123,1,3,19,27,1,5,2,27,11503.59,3478.143,883.0693,4761.212,0,0,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.71846754516548
"1061",193143,0,3,19,63,1,4,7,63,45315,2575.868,659.2504,3335.118,0,1,0.6261539,0,0,12.1000003814697,10.8000001907349,12,8,3,83.1999969482422,8.36256313455571
"1062",193143,1,3,19,62,1,0,9,63,45315,2785.522,565.405,3750.927,0,1,0.6078572,0,0.1,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,8.48002485364686
"1063",201023,0,1,20,45,1,0,3,1,11990,3997.454,474.6389,4572.093,0,1,0.5815972,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.6779450602105
"1064",201023,1,1,20,50,1,0,2,1,11990,3446.339,694.2751,4540.614,0,1,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.67103773446582
"1065",201025,0,1,20,55,1,5,5,90,115440,3899.25,2142.836,6142.086,0,0,2.326389,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.97308250074036
"1066",201025,1,1,20,25,1,0,3,12.5,15705.78,2166.283,558.2622,3124.545,0,0,2.326389,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.29736394696459
"1067",201053,0,1,20,50,1,0,3,1,2010,2729.475,293.0898,3122.565,0,1,0.5815972,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.29673025670589
"1068",201053,1,1,20,55,1,0,5,1,2010,2004.872,390.5804,2795.453,0,1,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.18610710739772
"1069",201054,0,1,20,54,1,4,6,3,17410,2264.165,236.0099,2600.175,0,0,1.208333,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.11371854500002
"1070",201054,1,1,20,33,1,0,3,3,17410,2436.054,435.3318,3271.385,1,0,1.208333,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.34327435583733
"1071",201063,0,1,20,32,1,0,3,11,8300,2715.033,234.728,3049.761,1,0,0.5815972,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.27314634667619
"1072",201063,1,1,20,32,0,0,2,12.5,12856.95,2391.393,1740.763,4532.156,0,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.66917366464386
"1073",201093,0,1,20,30,1,0,3,1,3070,2946.1,165.2677,3211.367,0,1,0.5815972,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.32476332756823
"1074",201093,1,1,20,32,1,0,3,3,4398.43,2402.219,577.6604,3379.88,0,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.37589130962016
"1075",201103,0,1,20,40,1,2,6,1,7250,2643.281,333.0492,3076.33,1,0,0.5815972,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.28181761689028
"1076",201103,1,1,20,45,1,0,5,1,7250,1539.586,316.687,2256.273,1,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,7.97191272652542
"1077",201113,0,1,20,36,1,0,7,1,5600,2743.091,159.3734,3002.465,1,0,0.5815972,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.2575219011509
"1078",201113,1,1,20,46,1,0,7,1,5600,2692.806,773.3503,3866.156,1,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.51027463214349
"1079",201123,0,1,20,30,1,4,3,1,4275,3789.493,354.9257,4244.419,1,0,0.5815972,1,0.99,8.80000019073486,9.60000038146973,12,8,2.40000009536743,62.4000015258789,8.60359579823256
"1080",201123,1,1,20,42,1,4,2,1,4275,3604.683,879.686,4884.369,1,0,0.5815972,1,0.9,8.43589973449707,8.9315996170044,9.74400043487549,5.19,2.0304000377655,45.7430992126465,8.74400009898334
"1081",202013,0,2,20,35,1,0,6,5,44910,2905.663,1513.138,4518.801,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.66622324530841
"1082",202013,1,2,20,46,1,0,4,5,44910,3197.32,3544.12,7141.44,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,9.12380973364962
"1083",202025,0,2,20,45,1,4,12,610,546400,2069.491,230.7726,2400.263,0,0,2.5,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.03375012791507
"1084",202025,1,2,20,40,0,0,6,7,8593.855,1596.517,530.8567,2527.374,0,0,2.5,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.08533168736223
"1085",202033,0,2,20,48,1,0,7,10,21700,2431.151,240.4481,2771.599,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.17754042643192
"1086",202033,1,2,20,28,1,0,2,1,3552.578,3701.448,730.8162,4832.264,0,0,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.73327729481008
"1087",202043,0,2,20,65,1,5,7,358,226650,2493.044,985.3643,3578.409,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.43295298196803
"1088",202043,1,2,20,25,1,9,3,74,83502.51,2250.192,3299.95,5950.142,0,0,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.94133841289605
"1089",202053,0,2,20,45,0,0,5,1,5210,2935.702,257.9328,3293.635,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.35005066690088
"1090",202053,1,2,20,54,0,0,4,1,5210,4794.627,1163.893,6358.52,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,9.00770818178792
"1091",202063,0,2,20,35,1,5,7,1,8700,2382.087,360.8471,2842.934,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.2029435839028
"1092",202063,1,2,20,44,1,0,8,1,8700,2680.674,1252.03,4332.704,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.6241778825789
"1093",202073,0,2,20,38,1,0,5,30,32940,2464.326,237.3657,2801.691,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.18833530605841
"1094",202073,1,2,20,44,1,0,5,30,32940,1733.929,673.7043,2807.633,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.1904531670912
"1095",202083,0,2,20,50,1,0,4,15,17775,2088.265,257.2953,2445.56,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.05243823525984
"1096",202083,1,2,20,57,1,0,3,15,17775,3669.87,703.749,4773.619,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.72106945915548
"1097",202093,0,2,20,55,1,0,6,5,23050,2351.103,179.22,2630.323,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.12524204051378
"1098",202093,1,2,20,62,1,0,5,5,23050,2387.603,470.5645,3258.167,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.33922692023719
"1099",202103,0,2,20,45,1,5,6,5,13700,2434.865,230.3088,2765.174,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.17522041697067
"1100",202103,1,2,20,52,1,0,5,5,13700,2644.742,1626.742,4671.484,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.69944611503279
"1101",202113,0,2,20,28,1,0,4,1,2680,2062.27,224.8755,2387.146,0,1,0.2306547,1,0.6,8.80000019073486,9,12,10,2.40000009536743,65,8.02827261167205
"1102",202113,1,2,20,38,1,0,4,1,2680,2118.69,488.0566,3006.747,0,1,0.2306547,1,0.89,11.4135999679565,8.12040042877197,11.368800163269,7.021,2.43600010871887,56.3003997802734,8.25894657248981
"1103",203015,0,3,20,60,1,6,5,72,42085,3271.904,423.1418,3795.046,0,0,2.24359,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.49171527767536
"1104",203015,1,3,20,30,1,0,2,1,5860.062,3925.43,930.437,5255.867,0,0,2.24359,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,8.81729050089888
"1105",203024,0,3,20,52,1,5,8,51,42220,2657.989,553.5405,3311.529,0,0,1.461538,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.35546722497314
"1106",203024,1,3,20,65,1,5,6,252,215902,4830.153,11105.47,16335.63,0,0,1.461538,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,9.95116510479305
"1107",203025,0,3,20,31,1,7,3,211,116625,4546.236,1525.496,6171.732,0,0,2.24359,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.97789680658023
"1108",203025,1,3,20,33,1,8,6,478,567025.3,4418.054,5190.147,10008.201,0,0,2.24359,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,9.46126004894365
"1109",203034,0,3,20,20,1,0,2,20,4850,2794.462,525.674,3420.136,0,0,1.461538,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.38772793864518
"1110",203034,1,3,20,28,1,0,3,1,2794.695,2859.205,2141.697,5400.902,0,0,1.461538,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,8.8445063927589
"1111",203044,0,3,20,30,1,0,3,1,3100,2192.245,180.1851,2472.43,0,0,1.461538,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.06336113028753
"1112",203044,1,3,20,32,1,0,5,1,3830.018,2159.156,351.1978,2910.353,0,0,1.461538,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,8.22637320056411
"1113",203073,0,3,20,45,1,0,3,3,11630,3440.793,1116.697,4657.49,0,1,0.4967948,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.69644664027446
"1114",203073,1,3,20,55,1,0,6,3,11630,1943.881,481.0078,2824.888,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,8.19657793047043
"1115",203083,0,3,20,35,1,0,4,2,21250,2959.097,387.3607,3446.458,0,1,0.4967948,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.39539242685213
"1116",203083,1,3,20,40,1,0,3,2,21250,3775.432,890.9639,5066.396,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,8.53058235517525
"1117",203093,0,3,20,50,1,3,5,3,6405,2821.324,379.46,3300.784,0,1,0.4967948,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.10221820744036
"1118",203093,1,3,20,60,1,2,3,3,6405,5928.632,1972.527,8301.159,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,9.02427088044115
"1119",203103,0,3,20,32,1,0,5,1,2775,2221.706,263.9184,2585.625,0,1,0.4967948,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,7.85810921613199
"1120",203103,1,3,20,45,1,0,4,1,2775,2670.862,4292.529,7363.392,0,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,8.90441177287536
"1121",203123,0,3,20,41,1,2,4,3,22250,3184.821,397.8887,3682.71,0,1,0.4967948,1,0.95,8.80000019073486,8.39999961853027,12,8,2.40000009536743,65,8.21167567549278
"1122",203123,1,3,20,40,1,8,4,3,22250,4100.69,1512.383,6013.074,1,1,0.4967948,1,0.8,13.6465997695923,9.74400043487549,9.74400043487549,8.395,2.43600010871887,56.3003997802734,8.70185766809532
"1123",211013,0,1,21,41,1,8,6,80,78450,2570.617,871.1337,3541.751,1,0,0.2210909,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.17265882297154
"1124",211013,1,1,21,42,1,9,6,80,78450,3800.244,1808.995,6009.239,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.70121979379347
"1125",211014,0,1,21,50,1,0,7,49,54500,2843.032,2481.065,5424.098,0,0,1.3376,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.59879124276163
"1126",211014,1,1,21,28,1,0,5,5,14149.41,3961.294,1096.224,5457.518,0,0,1.408,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.60493260332412
"1127",211015,0,1,21,60,1,0,4,186,122020,3860.258,332.5778,4292.835,0,0,3.293333,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.36493555199015
"1128",211015,1,1,21,63,1,0,5,186,122020,3673.569,1435.648,5509.216,1,0,3.466666,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.61435910283051
"1129",211023,0,1,21,60,1,4,9,15,20420,3283.073,638.3464,4021.42,1,0,0.2210909,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.29963899053949
"1130",211023,1,1,21,64,1,6,13,15,20420,3428.173,1179.508,5007.681,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.51892788596328
"1131",211024,0,1,21,51,1,4,6,17,21360,3107.846,525.9321,3733.779,0,0,1.3376,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.22544392580292
"1132",211024,1,1,21,63,1,2,4,17,21360,3800.244,1112.634,5312.877,0,1,1.408,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.57807697964616
"1133",211033,0,1,21,30,1,5,3,5,32100,2946.1,2631.567,5677.667,1,0,0.2210909,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.64447180107422
"1134",211033,1,1,21,33,1,6,4,5,32100,2934.768,1431.858,4766.626,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.46960376607132
"1135",211034,0,1,21,47,1,0,5,20,21011,2938.803,306.4474,3345.25,0,0,1.3376,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.11559559483456
"1136",211034,1,1,21,56,1,1,5,20,21011,3459.737,1200.568,5060.306,0,1,1.408,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.52937983174552
"1137",211043,0,1,21,25,1,0,3,2,2840,2800.239,313.171,3213.41,1,0,0.2210909,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.07539910505633
"1138",211043,1,1,21,31,1,0,4,2,2840,3184.463,2318.48,5902.943,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.68337571176216
"1139",211053,0,1,21,32,1,3,5,8,12350,2485.122,415.0644,3000.186,1,0,0.2210909,0,0.77,8.80000019073486,10.1999998092651,14.3999996185303,9,2.40000009536743,72.8000030517578,8.00676282285995
"1140",211053,1,1,21,44,1,0,5,8,12350,2357.559,3981.594,6739.153,1,0,0.2133333,1,0.83,15.6309995651245,8.12040042877197,9.74400043487549,9.616,2.43600010871887,49.2621994018555,8.81583790394544
