"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","exptot0","exptot91"
"778",273134,1,3,27,46,1,0,7,1,10434.43,1943.429,275.5061,2596.936,0,0,0.6432918,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,2526.657
"779",281014,1,1,28,35,1,0,5,32,84537.82,2836.108,884.8284,4098.936,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,4157.026
"780",281015,1,1,28,60,1,5,4,348,436507,4236.026,1802.68,6416.706,0,0,5,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,9477.519
"781",281024,1,1,28,43,1,3,6,126,187616.7,2694.321,449.4292,3521.75,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,4185.672
"782",281034,1,1,28,50,1,0,5,7,19177.16,1494.383,94.19421,1966.578,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,2856.761
"783",281064,1,1,28,60,1,4,6,64,152760.8,5029.548,1028.33,6435.878,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,5115.075
"784",281084,1,1,28,40,1,2,5,111,160799.8,4734.605,607.9307,5720.536,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,4747.253
"785",281114,1,1,28,42,1,2,3,1,5041.277,4625.344,1022.917,6026.261,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,6170.209
"786",281134,1,1,28,65,1,0,4,7,31073.22,2192.787,545.2361,3116.023,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,7215.182
"787",281144,1,1,28,43,1,2,7,5,12714.85,2350.598,597.7031,3326.302,0,0,0.2941176,1,0.8,11.164999961853,10.5564002990723,9.74400043487549,6.868,2.0304000377655,52.7812995910645,0,4493.283
"788",282024,1,2,28,35,1,0,5,50,43180.41,2192.178,1354.446,3924.624,0,0,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,6141.041
"789",282035,1,2,28,45,1,0,4,1034,142563.3,4477.602,2032.582,6888.184,0,0,3.258786,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,4175.636
"790",282044,1,2,28,45,1,9,5,20,28474.76,3344.701,774.1238,4496.825,0,0,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,4429.481
"791",282074,1,2,28,41,1,4,7,1,36222.77,2611.991,1147.749,4137.74,0,0,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,3705.128
"792",282094,1,2,28,32,1,5,5,37,153038.3,5249.966,690.3501,6318.316,0,0,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,10290.38
"793",282124,1,2,28,40,1,5,3,4,6570,2919.655,2454.324,5751.979,0,1,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,4159.24
"794",282134,1,2,28,50,1,0,9,11,5700,2478.76,689.8394,3546.599,0,1,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,4410.988
"795",282144,1,2,28,30,1,0,4,5,6750,1817.567,1744.147,3939.713,0,1,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,7276.837
"796",282154,1,2,28,45,1,0,6,4,11450,1149.456,242.703,1770.159,0,1,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,3749.073
"797",282164,1,2,28,30,1,0,7,1,3126.269,2211.782,453.6667,3043.449,0,0,0.6013907,1,0.55,8.93200016021729,8.12040042877197,8.12040042877197,5.495,2.0304000377655,49.2621994018555,0,4098.73
"798",283015,1,3,28,42,1,8,5,138,93677,3999.729,3107.322,7485.051,1,0,3.299663,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,4531.593
"799",283025,1,3,28,70,0,0,2,1,1082.691,2973.339,1622.682,4974.021,0,0,3.299663,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,4950.352
"800",283064,1,3,28,50,1,0,7,9,4520,1611.082,514.3746,2503.457,0,1,0.594177,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,2374.584
"801",283084,1,3,28,35,1,0,3,1,5600,2908.828,985.6997,4272.528,0,1,0.594177,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,5731.92
"802",283094,1,3,28,50,1,0,5,3,2390,3057.789,476.113,3911.902,0,1,0.594177,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,2920.653
"803",283104,1,3,28,35,1,0,5,10,10825,1755.853,349.4382,2483.292,0,1,0.594177,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,4617.348
"804",283114,1,3,28,35,1,0,3,5,3230,3794.379,773.2214,4945.601,0,1,0.594177,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,7308.608
"805",283144,1,3,28,48,1,6,4,11.5,10215,4891.054,2246.921,7515.976,0,1,0.594177,1,0.3,9.9242000579834,8.9315996170044,11.368800163269,6.105,2.0304000377655,52.7812995910645,0,3539.854
"806",291014,1,1,29,35,1,7,4,32,92637.7,3860.468,773.1089,5011.577,0,0,0.5157131,0,0.7333333,10.1728000640869,8.12040042877197,8.12040042877197,6.258,1.62360000610352,49.2621994018555,0,4509.969
"807",291025,1,1,29,48,1,5,5,104,125801.9,2086.615,1744.485,4209.1,0,0,3.744292,0,0.7333333,10.1728000640869,8.12040042877197,8.12040042877197,6.258,1.62360000610352,49.2621994018555,0,2326.459
"808",291134,1,1,29,40,1,1,7,46,99066.18,2364.519,682.9651,3425.484,0,0,0.5157131,0,0.7333333,10.1728000640869,8.12040042877197,8.12040042877197,6.258,1.62360000610352,49.2621994018555,0,2421.71
"809",291144,1,1,29,38,1,4,5,25,15003,2620.652,741.6428,3740.295,0,1,0.5157131,0,0.7333333,10.1728000640869,8.12040042877197,8.12040042877197,6.258,1.62360000610352,49.2621994018555,0,3061.746
"810",292014,1,2,29,28,1,0,4,3,3990,2459.738,369.6372,3207.375,0,1,0.8529412,1,0.45,10.6688995361328,8.9315996170044,9.74400043487549,6.563,1.62360000610352,56.3003997802734,0,3322.036
"811",292034,1,2,29,51,0,0,4,6,23399.65,2928.001,404.9939,3710.995,0,0,0.8529412,1,0.45,10.6688995361328,8.9315996170044,9.74400043487549,6.563,1.62360000610352,56.3003997802734,0,2476.209
"812",292044,1,2,29,35,1,0,4,1,3330,2853.228,2945.426,6176.653,0,1,0.8529412,1,0.45,10.6688995361328,8.9315996170044,9.74400043487549,6.563,1.62360000610352,56.3003997802734,0,3266.685
"813",292064,1,2,29,45,1,0,5,14,11715,1828.935,876.9794,3083.914,0,1,0.8529412,1,0.45,10.6688995361328,8.9315996170044,9.74400043487549,6.563,1.62360000610352,56.3003997802734,0,2626.724
"814",292094,1,2,29,75,1,0,7,206,255772.1,2780.968,313.2068,3472.175,0,0,0.8529412,1,0.45,10.6688995361328,8.9315996170044,9.74400043487549,6.563,1.62360000610352,56.3003997802734,0,2811.989
"815",292144,1,2,29,58,0,0,1,3,11841.93,2533.496,565.7056,3477.201,0,0,0.8529412,1,0.45,10.6688995361328,8.9315996170044,9.74400043487549,6.563,1.62360000610352,56.3003997802734,0,2308.921
"816",293014,1,3,29,35,1,5,3,12,20236.84,3411.377,1732.305,5521.682,0,0,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,3405.507
"817",293024,1,3,29,38,1,5,4,10.5,29943.16,3385.776,411.084,4174.86,0,0,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,3505.445
"818",293035,1,3,29,29,1,0,4,4,22438.76,3226.756,579.4084,4184.165,0,0,4.8,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,2995.572
"819",293044,1,3,29,62,1,0,8,3,6787,4008.662,1989.021,6397.682,0,1,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,2646.525
"820",293074,1,3,29,45,1,0,5,3,12132,5269.725,622.5469,6292.272,0,1,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,3006.253
"821",293084,1,3,29,36,1,0,3,6,30937.88,4356.025,604.502,5360.527,0,0,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,3074.837
"822",293094,1,3,29,39,1,9,6,37,56719.45,1969.594,818.7844,3188.379,0,0,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,3342.716
"823",293104,1,3,29,52,0,0,1,31,9382,3023.413,1157.125,4580.539,0,1,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,2938.846
"824",293124,1,3,29,40,1,0,5,26,11331,2725.132,442.55,3567.682,0,1,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,2106.312
"825",293134,1,3,29,40,1,0,7,48,28597,3093.015,511.8613,4004.876,0,1,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,2407.299
"826",293154,1,3,29,30,1,0,3,4,12586.28,2741.914,415.7083,3557.622,0,0,0.3294117,1,0.75,9.9242000579834,7.71360015869141,8.12040042877197,6.105,2.0304000377655,49.2621994018555,0,4182.577
